"code";"parent_code";"name";"accountType.technicalTypeSelect";"reconcileOk";"useForPartnerBalance";"isTaxAuthorizedOnMoveLine";"isTaxRequiredOnMoveLine";"company_code"
"467LYOBA";"467L";LYON BA;income;;;true;true;1
"467MAYEN";"467M";MAYEN;income;;;true;true;1
"467MEAUX";"467M";MEAUX;income;;;true;true;1
"467MENON";"467M";FOUGERES;income;;;true;true;1
"467MODER";"467M";CARHAIX;income;;;true;true;1
"467MONTB";"467M";MONTBRISON;income;;;true;true;1
"467NANCY";"467N";NANCY;income;;;true;true;1
"467NANLC";"467N";NANCY;income;;;true;true;1
"467NATUR";"467N";LE PUY EN VELAY;income;;;true;true;1
"467NMGIN";"467N";NMGIN ROANNE;income;;;true;true;1
"467OCEP";"467O";COUTANCES;income;;;true;true;1
"467ORLEA";"467O";ORLEANS;income;;;true;true;1
"467PALET";"467P";NANTES;income;;;true;true;1
"467PAPCH";"467P";CHAMBERY;income;;;true;true;1
"467PAPIR";"467P";PAPIRUS;income;;;true;true;1
"467PAPON";"467P";MAILLOT;income;;;true;true;1
"467PASSI";"467P";METZ;income;;;true;true;1
"467PERFO";"467P";MAGNY EN VEXIN;income;;;true;true;1
"467POINT";"467P";CAEN;income;;;true;true;1
"467POITE";"467P";POITE;income;;;true;true;1
"467REMON";"467R";MONTGERMONT;income;;;true;true;1
"467RIBOU";"467R";ROMANS;income;;;true;true;1
"467RODEZ";"467R";RODEZ;income;;;true;true;1
"467ROLLA";"467R";MONTPELLIER;income;;;true;true;1
"467RORBA";"467R";NICE;income;;;true;true;1
"467SALON";"467S";SALON PROVENCE;income;;;true;true;1
"467SARLA";"467S";SARLAT;income;;;true;true;1
"467SAUMU";"467S";SAUMUR;income;;;true;true;1
"467SEPIA";"467S";ANGERS;income;;;true;true;1
"467SETE";"467S";SETE;income;;;true;true;1
"467STIRP";"467S";AGEN;income;;;true;true;1
"467TIRE";"467T";PARIS 13E;income;;;true;true;1
"467TOUCH";"467T";CHARLEMAGNE;income;;;true;true;1
"467TOULO";"467T";TOULON;income;;;true;true;1
"467TOVAL";"467T";ECOPERF;income;;;true;true;1
"467TRILL";"467T";BERGERAC;income;;;true;true;1
"467ULTRA";"467U";BREST;income;;;true;true;1
"467VERBC";"467V";LES HERBIERS;income;;;true;true;1
"467VERCO";"467V";CORBEIL;income;;;true;true;1
"467YSSIN";"467Y";YSSIN;income;;;true;true;1
467000;4670;D/C;view;true;true;;;1
467001;4670;MARCHAND COULEUR;view;true;true;;;1
467002;4670;STIRP;view;true;true;;;1
467003;4670;DALBE TOURS;view;true;true;;;1
467004;4670;CT CT ARTEO / ARTACREA;view;true;true;;;1
467010;4670;RBST CPTE PIVOT;view;true;true;;;1
467100;4671;DIVERS;income;;;true;true;1
467101;4671;SACFOM FOTOP;income;;;true;true;1
467200;4672;DEBITEURS FDG RPG;income;;;true;true;1
467300;4673;C/D CARTE FIDELITE;income;;;true;true;1
468600;4686;CHARGES A PAYER;debt;;;;;1
468700;4687;PRODUITS A RECEVOIR;receivable;;;;;1
"47010RPCD";4701;RPCD;income;;;true;true;1
471000;4710;COMPTE D'ATTENTE;receivable;;;;;1
481800;4818;CHARGES A ETALER;income;;;true;true;1
486000;4860;CH.CONSTATEES D'AVANCE;receivable;;;;;1
487000;4870;PRODUITS CONST.D'AVANCE;debt;;;;;1
487003;4870;PRODUITS CONST.D'AVANCE;debt;;;;;1
488612;4886;LOCATION AS400;debt;;;;;1
488613;4886;JUMPER;debt;;;;;1
488614;4886;LOYER ST DENIS;debt;;;;;1
488615;4886;LOYER LONRAI;debt;;;;;1
488616;4886;LOCATIONS DIVERSES;debt;;;;;1
488617;4886;FRAIS MR JAMET;debt;;;;;1
488618;4886;ENTRETIEN PELOUSE LONRAI;debt;;;;;1
488619;4886;ENTRETIEN GAL ST DENIS;debt;;;;;1
488620;4886;ENTRETIEN LONRAI;debt;;;;;1
488621;4886;ENTRETIEN MATERIEL TRANSPORT;debt;;;;;1
488622;4886;CONTRAT NESPRESSO;debt;;;;;1
488623;4886;CTT ENTRETIEN INFORMATIK;debt;;;;;1
488624;4886;CONTRAT ENTRETIEN CANON;debt;;;;;1
488625;4886;MAINTENANCE LISM;debt;;;;;1
488626;4886;SURVEILLANCE ST DENIS;debt;;;;;1
488627;4886;SURVEILLANCE LONRAI;debt;;;;;1
488628;4886;ENTRETIEN BUREAU ST DENIS;debt;;;;;1
488629;4886;ENTRETIEN BUREAU ALENCON;debt;;;;;1
488630;4886;ENTRETIEN MAT.OUT.LONRAI;debt;;;;;1
488631;4886;HEBERGEMENT/MAINTENANCE SITE;debt;;;;;1
488632;4886;ASSURANCES;debt;;;;;1
488633;4886;COMMISSIONS;debt;;;;;1
488634;4886;HONORAIRES;debt;;;;;1
488635;4886;REUNION ASSEMBLEE GENERALE;debt;;;;;1
488636;4886;TELEPHONE ST DENIS;debt;;;;;1
488637;4886;TELEPHONE LONRAI;debt;;;;;1
488638;4886;AFFRANCHISSEMENT LONRAI;debt;;;;;1
488639;4886;AFFRANCHISSMENT ST DENIS;debt;;;;;1
488640;4886;LIAISON INTERNET;debt;;;;;1
488641;4886;COTISATIONS DIVERSES;debt;;;;;1
488642;4886;TAXE PROFESSIONNELLE;debt;;;;;1
488643;4886;IMPOTS LOCAUX LONRAI;debt;;;;;1
488644;4886;TAXE BUREAU FONCIERE ST DENIS;debt;;;;;1
488645;4886;ORGANIC;debt;;;;;1
488646;4886;EDF ST DENIS;debt;;;;;1
488647;4886;EDF LONRAI;debt;;;;;1
488648;4886;PETITS EQUIP LONRAI;debt;;;;;1
488649;4886;FOURNI BUREAU ST DENIS;debt;;;;;1
488650;4886;PROVI CPAYES;debt;;;;;1
488651;4886;PROVI 13ﾉ MOIS;debt;;;;;1
488652;4886;PROVI AMORTISSEMENTS;debt;;;;;1
488653;4886;PROVI RFA;debt;;;;;1
488654;4886;ABT PARTICIPATION;debt;;;;;1
488655;4886;FOURNI BUREAU LONRAI;debt;;;;;1
488656;4886;ABT RFA EXO;debt;;;;;1
488657;4886;COPIEUR CANON;debt;;;;;1
488658;4886;LOCAM MAT SURVEILLANCE;debt;;;;;1
488659;4886;HEBERGEMENT CLOUD;debt;;;;;1
491000;4910;PROV.CLIENTS DOUTEUX;debt;;;;;1
496700;4967;PROVI CAPITAL SACFOM;receivable;;;;;1
500000;5000;VAL MOB.DE PLACEMENT CCF;income;;;true;true;1
504000;5040;BPCC COMPTE A TERME;cash;;;;;1
508000;5080;CT A TERME CCF 9360;cash;;;;;1
508100;5081;CT TERME BFCC;cash;;;;;1
508101;5081;CPTE SICAV HSBC 1;cash;;;;;1
508102;5081;CT TERME \(1\) CA;cash;;;;;1
508103;5081;CPTE TERME \(2\)CA;cash;;;;;1
511000;5110;CREDIT AGRICOLE;cash;;;;;1
511100;5111;CREDIT AGRICOLE FDG;cash;;;;;1
511200;5112;CHEQUES A ENCAISSER;cash;;;;;1
512000;5120;HSBC;income;;;true;true;1
512200;5122;HSBC FDG;income;;;true;true;1
512300;5123;HSBC CAUTION 1851;income;;;true;true;1
512400;5124;HSBC CPTE TERME 9360;cash;;;;;1
513000;5130;SOCIETE GENERALE;income;;;true;true;1
513001;5130;STE GENERALE CPTE PIVOT;income;;;true;true;1
514000;5140;CREDIT COOP;cash;;;;;1
514001;5140;BFCC PRET;cash;;;;;1
514100;5141;CREDIT COOP FDG;income;;;true;true;1
515000;5150;CAISSE D'EPARGNE;cash;;;;;1
515100;5151;CAISSE EPARGNE FDG;income;;;true;true;1
516000;5160;CIC;cash;;;;;1
518600;5186;INTERETS COURUS A PAYER;income;;;true;true;1
518700;5187;INTERETS COURUS;income;;;true;true;1
531000;5310;CAISSE SIEGE;cash;;;;;1
580000;5800;VIREMENTS DE FONDS;income;;;true;true;1
590008;5900;PROV.TITRES DE PARTICIP.;cash;;;;;1
603100;6031;VARIATION DE STOCKS;charge;;;true;true;1
603700;6037;VARIATION DE STOCK;charge;;;true;true;1
604000;6040;PRESTATION DIVERSE;charge;;;true;true;1
604001;6040;PRESTATION SUPER U;charge;;;true;true;1
604002;6040;PRESTA LISM PR EDV;charge;;;true;true;1
604100;6041;PRESTATION CERVOCOM;income;;;true;true;1
606100;6061;EDF EAU ST DENIS;charge;;;true;true;1
606101;6061;EDF EAU LONRAI;charge;;;true;true;1
606300;6063;PETITS EQUIPEMENTS;charge;;;true;true;1
606400;6064;FOURNITURES DE BUREAU;charge;;;true;true;1
606401;6064;FOURNI BUREAU LONRAI;charge;;;true;true;1
606410;6064;COPIE COPIEUR;charge;;;true;true;1
606800;6068;FOURNITURES AUTRES;charge;;;true;true;1
607007;6070;BAC DUCROIRE;charge;;;true;true;1
607017;6070;BAC DUCROI IMPORT;charge;;;true;true;1
607100;6071;ACHATS PRODUITS DALBE;charge;;;true;true;1
607101;6071;DALBE DUCROIRE IMPORT;charge;;;true;true;1
607102;6071;DALBE DUCROIRE;charge;;;true;true;1
607103;6071;CATALOGUE DIVERS;charge;;;true;true;1
607104;6071;ACH.CALENDRIER-SOUS MAINS;charge;;;true;true;1
607105;6071;ACHATS EMBALLAGES;charge;;;true;true;1
607106;6071;ACHAT SACS;charge;;;true;true;1
607108;6071;ACHATS SACFOM;charge;;;true;true;1
607109;6071;ACHATS LISM;charge;;;true;true;1
607110;6071;ACHATS PRODUITS SANS MARGE;charge;;;true;true;1
607112;6071;ACHATS PROD.IMPORT CEE;charge;;;true;true;1
607113;6071;ACHAT DUCROIRE CEE;charge;;;true;true;1
607120;6071;ACHATS PROMOTIONNELS;charge;;;true;true;1
607200;6072;ACHATS DIVERS;charge;;;true;true;1
607210;6072;CATALOGUE TECHNIQUE;charge;;;true;true;1
607300;6073;ECHANTILLONS;income;;;true;true;1
607310;6073;ACHAT DUCROIRE DALBE;income;;;true;true;1
607311;6073;ACHAT DUCROIRE 5,5% 20%;income;;;true;true;1
607500;6075;ACHATS HORS CEE;income;;;true;true;1
607501;6075;ACHAT DUCROIRE HORS CEE;income;;;true;true;1
607502;6075;ACHAT GD IMPORT;income;;;true;true;1
607503;6075;ACHAT SUPER U;income;;;true;true;1
608000;6080;DROITS DE DOUANE;charge;;;true;true;1
609019;6090;PP CAT.GENERAL;charge;;;true;true;1
609700;6097;R.R.R.DUCROIRE;charge;;;true;true;1
609701;6097;R R R FIN D ANNEE;charge;;;true;true;1
609790;6097;RRR DUCROIRE EXO;charge;;;true;true;1
609791;6097;R R R  EXO;charge;;;true;true;1
609919;6099;PP CAT.GENERAL EXO;income;;;true;true;1
611000;6110;SOUS TRAITANT;charge;;;true;true;1
611100;6111;FORMATION;income;;;true;true;1
612100;6121;CREDIT BAIL TRANSPALETTES;income;;;true;true;1
612200;6122;SOGELEASE;charge;;;true;true;1
612201;6122;LOCATION AS400;charge;;;true;true;1
612202;6122;JUMPER;charge;;;true;true;1
612203;6122;NEOPOST;charge;;;true;true;1
612204;6122;ELYS BAIL;charge;;;true;true;1
612205;6122;BT LIXXBAIL;charge;;;true;true;1
612206;6122;LIXXBAIL;charge;;;true;true;1
612207;6122;CREDIPAR CAMION;charge;;;true;true;1
612208;6122;LIXXBAIL COPIEUR CANON;charge;;;true;true;1
612209;6122;LEASING PICASSO;charge;;;true;true;1
612210;6122;LEASING C3;charge;;;true;true;1
612211;6122;LEASING COPIEUR 05/2014;charge;;;true;true;1
612212;6122;LEASING CACTUS;charge;;;true;true;1
613200;6132;LOYERS;charge;;;true;true;1
613201;6132;LOYER LONRAI;charge;;;true;true;1
613204;6132;LOCATION AS400;charge;;;true;true;1
613205;6132;HEBERGEMENT CLOUD;charge;;;true;true;1
613208;6132;COPIEUR CANON;charge;;;true;true;1
613209;6132;LOCATION C5 AIRCROSS;charge;;;true;true;1
613210;6132;LOCATION C3;charge;;;true;true;1
613211;6132;LOCATION COPIEUR;charge;;;true;true;1
613212;6132;LOCATION CACTUS;charge;;;true;true;1
613213;6132;LEASING TRANSPALETTES;charge;;;true;true;1
613214;6132;LOCATION BERLINGO;charge;;;true;true;1
613250;6132;LOCATIONS DIVERSES;charge;;;true;true;1
613251;6132;LOCATION AS400;charge;;;true;true;1
613252;6132;LOC VIDEO SURVEILLANCE        MATERIEL DE SURVEILLANCE;charge;;;true;true;1
613253;6132;LOC.MUSIC MATIC=613500;charge;;;true;true;1
613254;6132;LOCATION VEHICULE;charge;;;true;true;1
613255;6132;LOC.VIDEO SURVEILLANCE;charge;;;true;true;1
613500;6135;LOC MUSIC MATIC;charge;;;true;true;1
615200;6152;FRAIS CHARTIER;charge;;;true;true;1
615210;6152;FRAIS MR JAMET;charge;;;true;true;1
615211;6152;FRAIS FABRE;charge;;;true;true;1
615212;6152;ESSENCE;charge;;;true;true;1
615213;6152;FRAIS LOUCHE;charge;;;true;true;1
615214;6152;FRAIS CORINNE HARMANGE;charge;;;true;true;1
615215;6152;FRAIS GORMAND;charge;;;true;true;1
615216;6152;FRAIS BEGUIN;charge;;;true;true;1
615301;6153;ENTRETIEN PELOUSE LONRAI;income;;;true;true;1
615500;6155;ENTRETIEN GAL ST DENIS;charge;;;true;true;1
615501;6155;ENT.DIVERS SOPHIA;charge;;;true;true;1
615502;6155;ENTRETIEN MAT :ADHERENTS;charge;;;true;true;1
615503;6155;ELIS;charge;;;true;true;1
615510;6155;ENT.MATERIEL DE TRANSPORT;charge;;;true;true;1
615520;6155;CONTRATS D'ENTRETIEN;charge;;;true;true;1
615521;6155;CTT ENTRETIEN INFORMATIK;charge;;;true;true;1
615522;6155;=606410 CANON;charge;;;true;true;1
615529;6155;PETIT DEV LISM;charge;;;true;true;1
615530;6155;MAINTENANCE LISM;charge;;;true;true;1
615531;6155;CLUB INFORMATIQUE LISM;charge;;;true;true;1
615532;6155;MAINTENANCE DESERT;charge;;;true;true;1
615540;6155;SURVEILLANCE;charge;;;true;true;1
615541;6155;SURVEILLANCE;charge;;;true;true;1
615550;6155;ENTRETIEN BUREAU ST DENIS;charge;;;true;true;1
615551;6155;ENTRETIEN BUREAU LONRAI;charge;;;true;true;1
615600;6156;ENTETIEN IMMEUBLE LONRAI;charge;;;true;true;1
615601;6156;ENTRE.MAT OUT.LONRAI;charge;;;true;true;1
615602;6156;ENTRETIEN INFORMATIQUE LONRAI;charge;;;true;true;1
615603;6156;CAP ANTIGONE;charge;;;true;true;1
616000;6160;ASSURANCES;charge;;;true;true;1
617000;6170;EXTRANET;charge;;;true;true;1
617001;6170;CREAWORLD REFERENCEMENT;charge;;;true;true;1
617002;6170;CREAWORLD DEVELOPPEMENT;charge;;;true;true;1
617003;6170;GAMME CITY;charge;;;true;true;1
617004;6170;PROJET RADIO;charge;;;true;true;1
617005;6170;GAMME BREHAT;charge;;;true;true;1
617006;6170;GAMME LOISIRS;charge;;;true;true;1
617007;6170;GAMME FANA;charge;;;true;true;1
617008;6170;FICHE CONSEIL;charge;;;true;true;1
617009;6170;GAMME CLOUET;charge;;;true;true;1
617010;6170;CHEQUE CADEAUX;charge;;;true;true;1
617011;6170;GAMME CROKO;charge;;;true;true;1
617012;6170;GAMME COLLE;charge;;;true;true;1
617013;6170;GAMME CAHIER DESSIN;charge;;;true;true;1
617014;6170;GAMME CALLIGRAPHIE;charge;;;true;true;1
617015;6170;ETIQUETTE BREHAT;charge;;;true;true;1
617016;6170;GAMME PRISMO;charge;;;true;true;1
617017;6170;GAMME ADJUVANTS;charge;;;true;true;1
617018;6170;GAMME BLOC LOW COST;charge;;;true;true;1
617019;6170;DALBE&MOI EXTRACTION;charge;;;true;true;1
617020;6170;DALBE&MOI SITE;charge;;;true;true;1
617021;6170;GAMME MAGNUM;charge;;;true;true;1
617022;6170;GAMME DALBEGUM;charge;;;true;true;1
617023;6170;GALERIES AMIENS;charge;;;true;true;1
617024;6170;SEAU DE PERLES;charge;;;true;true;1
617025;6170;GAMME ENFANT;charge;;;true;true;1
617026;6170;GAMME COLLE BLEUE;charge;;;true;true;1
617027;6170;GAMME SAC;charge;;;true;true;1
617028;6170;CREACOLLE;charge;;;true;true;1
617029;6170;GAMME PANNEAU TOILE;charge;;;true;true;1
617030;6170;GAMME VERNIS;charge;;;true;true;1
617031;6170;GAMME ACRYLIA;charge;;;true;true;1
617032;6170;ETIQUETTES COLLE BLANCHE;charge;;;true;true;1
617033;6170;GAMME POCH DESSIN;charge;;;true;true;1
617034;6170;GAMME PALLIO;charge;;;true;true;1
617035;6170;GAMME POCH PINCEAUX;charge;;;true;true;1
617036;6170;GAMME COLLE BLANCHE;charge;;;true;true;1
617037;6170;NUANCIER ACRYLIA;charge;;;true;true;1
617038;6170;GAMME DALBE JET;charge;;;true;true;1
617039;6170;PLAQUETTE DALBE;charge;;;true;true;1
617040;6170;CARTE FIDELITE D&M;charge;;;true;true;1
617041;6170;GAMME PLANCHE ETUDIANT;charge;;;true;true;1
617042;6170;3 VOLETS MAGASIN;charge;;;true;true;1
617043;6170;GAMME GESSO;charge;;;true;true;1
617044;6170;LOGO DALBE;charge;;;true;true;1
617045;6170;GAMME ATELIER;charge;;;true;true;1
617046;6170;GAMME MOSAIQUE;charge;;;true;true;1
617047;6170;GAMME PEINTURE;charge;;;true;true;1
617048;6170;GAMME BLOC GRAND ART-CROKO;charge;;;true;true;1
617049;6170;PUB TELE RADIO;charge;;;true;true;1
617050;6170;GAMME CHASSIS;charge;;;true;true;1
617051;6170;ENCART DALBE LATTES;charge;;;true;true;1
617052;6170;NUANCIER PALLIO;charge;;;true;true;1
617053;6170;NUANCIER PRISMO;charge;;;true;true;1
617054;6170;ACRYLIQUE WINGO;charge;;;true;true;1
617055;6170;ETIQUETTE PRISMO;charge;;;true;true;1
617056;6170;CARTES PINCEAUX;charge;;;true;true;1
617057;6170;GAMME PERLES;charge;;;true;true;1
617058;6170;GAMME COLLE PUZZLE;charge;;;true;true;1
617059;6170;NUANCIER PERLES;charge;;;true;true;1
617060;6170;PERLES ET MOI;charge;;;true;true;1
617061;6170;DALBISATION MAGASINS;charge;;;true;true;1
617062;6170;GAMME TERRE;charge;;;true;true;1
617063;6170;GAMME LOISIR ET DECO;charge;;;true;true;1
617064;6170;GAMME PIGMENTS;charge;;;true;true;1
617065;6170;ETUDE CARTE DALBE ET MOI;charge;;;true;true;1
617066;6170;GAMME AGOUA;charge;;;true;true;1
617067;6170;SPOT MUSICMATIC;charge;;;true;true;1
617068;6170;NUANCIER LOISIR & DECO;charge;;;true;true;1
617069;6170;ETIQUETTE CHASSIS;charge;;;true;true;1
617070;6170;ESPACE ENCADREMENT;charge;;;true;true;1
617071;6170;ETIQUETTE PALLIO;charge;;;true;true;1
617072;6170;COIN BOUTCHOU;charge;;;true;true;1
617073;6170;LA PAPETERIE DALBE;charge;;;true;true;1
617074;6170;GAMME CRAYODALBE;charge;;;true;true;1
617075;6170;DALBISATION DES VOITURES;charge;;;true;true;1
617076;6170;GAMME PALETTE PELABLE;charge;;;true;true;1
617077;6170;GAMME MOULAGE;charge;;;true;true;1
617078;6170;DEVELOPPEMENT COMPTA;charge;;;true;true;1
617079;6170;GAMME LX&DECO TISSU;charge;;;true;true;1
617080;6170;GAMME BLOC;charge;;;true;true;1
617081;6170;NUANCIER AGOUA;charge;;;true;true;1
617082;6170;KAKEMONO;charge;;;true;true;1
617083;6170;VITROPHANIE;charge;;;true;true;1
617084;6170;RECHERCHE MDD;charge;;;true;true;1
617085;6170;CHARTRE GRAPHIQUE/CONSOMMATEUR;charge;;;true;true;1
617086;6170;GAMME WINGO;charge;;;true;true;1
617087;6170;GAMME PASTEL WINGO;charge;;;true;true;1
617088;6170;DVPT MARQUEUR DALBE;charge;;;true;true;1
617089;6170;D&M COUPONS REDUC;charge;;;true;true;1
617090;6170;GAMME AEROSOL PEINTURE;charge;;;true;true;1
617091;6170;DALBE MINI;charge;;;true;true;1
617092;6170;BANDEAUX MEUBLE;charge;;;true;true;1
617093;6170;GAMME FEUTRE DB;charge;;;true;true;1
617094;6170;CAT PAQUES;charge;;;true;true;1
617095;6170;GAMME GOUACHE;charge;;;true;true;1
617096;6170;GAMME START;charge;;;true;true;1
617097;6170;CREATION PRESSE LAGNY;charge;;;true;true;1
617098;6170;GAMME GOUACHE DB 20 ET 100ML;charge;;;true;true;1
617099;6170;CREATION DES PINCEAUX;charge;;;true;true;1
617100;6171;CREATION DIGIDALBE;income;;;true;true;1
617101;6171;GAMME BLOC FEUTRE ET CALQUE;income;;;true;true;1
617102;6171;GAMME ENCRE;income;;;true;true;1
617103;6171;SITE DALBE.FR;income;;;true;true;1
617104;6171;GAMME CALQUE;income;;;true;true;1
617105;6171;EMAILING;income;;;true;true;1
617106;6171;GAMME MINE PLOMB;income;;;true;true;1
617107;6171;TETE GONDOLE;income;;;true;true;1
617108;6171;GAMME VITRAIL;income;;;true;true;1
617109;6171;CALENDRIER;income;;;true;true;1
617110;6171;GAMME DB COLOR \(CRAYONS\);income;;;true;true;1
617111;6171;BORNE INTERACTIVE;income;;;true;true;1
617112;6171;GAMME CARTON A DESSIN;income;;;true;true;1
617113;6171;VOILE DALBE;income;;;true;true;1
617114;6171;GAMME DB-MARKER;income;;;true;true;1
617115;6171;GAMME PATE A MODELER;income;;;true;true;1
617116;6171;GAMME MARQ.MASQUAGE;income;;;true;true;1
617200;6172;GAMME MAGICOLLE;income;;;true;true;1
617300;6173;COMMUNICATION TECHNIQUE;income;;;true;true;1
617401;6174;GAMME ENCADREMENTS;income;;;true;true;1
617500;6175;ACADEMIE;income;;;true;true;1
617502;6175;SITE ARTEO;income;;;true;true;1
617600;6176;GAMME DILUANTS;income;;;true;true;1
618100;6181;DOCUMENTATION GENERALE;charge;;;true;true;1
618500;6185;FORMATION SALARIﾉ;charge;;;true;true;1
621100;6211;PERSONNEL INTERIMAIRE;charge;;;true;true;1
621200;6212;INFLUENCEUR;income;;;true;true;1
622200;6222;COMMISSIONS;charge;;;true;true;1
622600;6226;HONORAIRES;charge;;;true;true;1
622601;6226;DEMO;charge;;;true;true;1
622610;6226;REDEVANCE ARTEO;charge;;;true;true;1
622620;6226;COMMISSIONS ARTEO;charge;;;true;true;1
622700;6227;FR.D'ACTES ET DE CONTENT;charge;;;true;true;1
622800;6228;FORMATION DALBE ACADEMIE;charge;;;true;true;1
623300;6233;ECRITURE INVENTAIRE;charge;;;true;true;1
623301;6233;ASSEMBLEE GENERALE;charge;;;true;true;1
623302;6233;CARTE DALBE&MOI;charge;;;true;true;1
623303;6233;CHEQUE CADEAU D&M;charge;;;true;true;1
623304;6233;CARTE D&M PRO;charge;;;true;true;1
623305;6233;SHOW ROOM;charge;;;true;true;1
623306;6233;LISAA;charge;;;true;true;1
623400;6234;CADEAUX;charge;;;true;true;1
623401;6234;TICKET CADEAU;charge;;;true;true;1
623600;6236;CAT.LEZARD CREATIF;charge;;;true;true;1
623601;6236;DEPLIANT URBAN ART;charge;;;true;true;1
623602;6236;DEPLIANT BTK INTERNET;charge;;;true;true;1
623700;6237;PP PUB>623769;charge;;;true;true;1
623701;6237;CAT NOEL KDO;charge;;;true;true;1
623702;6237;CAT NOEL DECO;charge;;;true;true;1
623703;6237;CARRE JAUNE;charge;;;true;true;1
623704;6237;CATALOGUE GENERAL;charge;;;true;true;1
623705;6237;CAT AG ET DESSIN TECHNIQUE;charge;;;true;true;1
623706;6237;IMPRIME DALBE&MOI;charge;;;true;true;1
623707;6237;TARIF ILLUSTRE;charge;;;true;true;1
623708;6237;CAVALIER PRIX;charge;;;true;true;1
623709;6237;PP PUB ADH EXO CEE;charge;;;true;true;1
623710;6237;ANNONCE PRESSE;charge;;;true;true;1
623711;6237;CAT BUREAU ETUDE;charge;;;true;true;1
623712;6237;VIDEO/PHOTO DIVERS;charge;;;true;true;1
623713;6237;PLAQUETTE DESSIN TECHNIQUE;charge;;;true;true;1
623714;6237;PUB PANNEAU;charge;;;true;true;1
623715;6237;LANCEMENT NOUVEAUX ADHERENTS;charge;;;true;true;1
623716;6237;CATALOGUE MDD;charge;;;true;true;1
623717;6237;CAT TECHNIQUE;charge;;;true;true;1
623718;6237;PACKAGING;charge;;;true;true;1
623719;6237;PUB.PROMO 3M;charge;;;true;true;1
623720;6237;PUB.CAT BEAUX ARTS;charge;;;true;true;1
623721;6237;SITES ADHERENTS;charge;;;true;true;1
623722;6237;SITE DALBE&MOI;charge;;;true;true;1
623723;6237;CAT PRODUIT DALBE 2008;charge;;;true;true;1
623724;6237;DALBEXPO;charge;;;true;true;1
623725;6237;PUB.PROMO AQUAR+PASTEL;charge;;;true;true;1
623726;6237;AFFICHES MENSUELLLES;charge;;;true;true;1
623727;6237;PUB.WINGO;charge;;;true;true;1
623728;6237;PUB.AQUARELLE BREHAT;charge;;;true;true;1
623729;6237;PUB.FETE DES MERES;charge;;;true;true;1
623730;6237;CHEQUE CADEAUX;charge;;;true;true;1
623731;6237;PUB.NUANCIER CITY;charge;;;true;true;1
623732;6237;LOGO DALBE;charge;;;true;true;1
623733;6237;CARTE ETUDIANT ECOLE D'ART;charge;;;true;true;1
623734;6237;NUANCIER VERITABLE;charge;;;true;true;1
623735;6237;PUB FIDELYS;charge;;;true;true;1
623736;6237;SALON ARTS CREATION;charge;;;true;true;1
623737;6237;PUB FOURREAU CITY;charge;;;true;true;1
623738;6237;FAITES DE LA PEINTURE;charge;;;true;true;1
623739;6237;PRINTEMPS BEAUX ARTS;charge;;;true;true;1
623740;6237;PUB.CARTE VOEUX;charge;;;true;true;1
623741;6237;PROMO NOUVEAU MAGASIN;charge;;;true;true;1
623742;6237;PP CONFERENCE DIGITALE;charge;;;true;true;1
623743;6237;MEUBLES;charge;;;true;true;1
623744;6237;PUB CONVENTION DALBE;charge;;;true;true;1
623745;6237;REUNION FRS 2020;charge;;;true;true;1
623746;6237;ETIQUETTE RAMETTE;charge;;;true;true;1
623747;6237;GOUACHE DALBE;charge;;;true;true;1
623748;6237;AFFICHE PASTEL;charge;;;true;true;1
623749;6237;OPERATION SMAC;charge;;;true;true;1
623750;6237;PRINTEMPS LOISIRS;charge;;;true;true;1
623751;6237;ETIQUETTE MAGICOLLE;charge;;;true;true;1
623752;6237;CAT ENCADREMENT;charge;;;true;true;1
623753;6237;ZEPHIR;charge;;;true;true;1
623754;6237;TABLEAUX TOILES;charge;;;true;true;1
623755;6237;CARTONS TOILES;charge;;;true;true;1
623756;6237;CHASSIS MIXTES;charge;;;true;true;1
623757;6237;KIT CHASSIS;charge;;;true;true;1
623758;6237;CD ROM;charge;;;true;true;1
623759;6237;CAT ARTS GRAPHIQUES;charge;;;true;true;1
623760;6237;CAT RENTRﾉE DES ARTS;charge;;;true;true;1
623761;6237;CAT RENTRﾉE SCOLAIRE;charge;;;true;true;1
623762;6237;PACKAGING PIGMENTS;charge;;;true;true;1
623763;6237;PUB NUANCIER MAGNUM;charge;;;true;true;1
623764;6237;CATALOGUE ARTEO;charge;;;true;true;1
623765;6237;AFFICHES FIN D 'ANNEE;charge;;;true;true;1
623766;6237;PUB NUANCIER ACRYLIA;charge;;;true;true;1
623767;6237;CAT SUPPORT ET CONSOM;charge;;;true;true;1
623768;6237;CATALOG NOEL DECO;charge;;;true;true;1
623769;6237;PP PUB EXTERIEUR;charge;;;true;true;1
623770;6237;AFFICHE ABRIS BUS-4X3;charge;;;true;true;1
623771;6237;CAT PERLES ET MOI;charge;;;true;true;1
623772;6237;PROMO MARIAGE;charge;;;true;true;1
623773;6237;DALBISATION DES VOITURES;charge;;;true;true;1
623774;6237;ESPACE ENCADREMENT;charge;;;true;true;1
623775;6237;GAMME DB TWIN;charge;;;true;true;1
623776;6237;TOP DE DALBE;charge;;;true;true;1
623777;6237;PUB RADIO;charge;;;true;true;1
623778;6237;CAT BOOK;charge;;;true;true;1
623779;6237;PROMO ACRYLIQUE;charge;;;true;true;1
623780;6237;PUB.PROMO FIN D ANNEE;charge;;;true;true;1
