importId;name;code;description;internalDescription;productSubTypeSelect;productFamily.importId;productCategory.importId;expense;procurementMethodSelect;unit.importId;productTypeSelect;salePrice;saleCurrency.code;purchasePrice;purchaseCurrency.code;defaultSupplierPartner.importId;startDate;endDate;saleSupplySelect;costPrice;hasWarranty;warrantyNbrOfMonths;isPerishable;perishableNbrOfMonths;defaultBillOfMaterial.importId;managPriceCoef;picture_fileName;isActivity;productVariantConfig.importId;manageVariantPrice
272;ORIGAMI &CREATIONS EN PAPIER  MARIE CLAIRE                  ;61288400;;;;7;162;false;buy;1;storable;9.78;EUR;9.0427;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
273;SACS FACILES A COUDRE         MARIE CLAIRE                  ;61288500;;;;7;155;false;buy;1;storable;11.07;EUR;10.237;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
274;VENDRE SES CREATIONS FAIT MAINMARIE CLAIRE                  ;61288700;;;;7;155;false;buy;1;storable;11.07;EUR;10.237;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
275;90 PLIAGES SPECIAL FILLES     FLEURUS JEUNESS               ;61289700;;;;7;29;false;buy;1;storable;5.37;EUR;4.975;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
276;COURONNES DE PRINCESSES A DECOFLEURUS JEUNESS               ;61289900;;;;7;29;false;buy;1;storable;4.25;EUR;3.9242;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
277;INITIATION A L'ORIGAM         FLEURUS JEUNESS               ;61290100;;;;7;29;false;buy;1;storable;6.15;EUR;5.6872;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
278;PATE A SEL                    FLEURUS JEUNESS               ;61290700;;;;7;29;false;buy;1;storable;4.89;EUR;4.5213;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
279;500 TISSAGES DE PERLES        FLEURUS PRATIQUE              ;61291000;;;;7;127;false;buy;1;storable;12.26;EUR;11.345999999999998;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
280;PEINTURE CHINOISE             CAHIERS DU PEINTRE MANGO      ;61291300;;;;7;59;false;buy;1;storable;5.4;EUR;5.09;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
281;INITIATION CALLIGR. JAPONAISE FLEURUS PRATIQUE              ;61291400;;;;7;59;false;buy;1;storable;12.26;EUR;11.345999999999998;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
282;ENCYCLOPEDIE COUTURE SINGER   FLEURUS PRATIQUE              ;61291700;;;;7;155;false;buy;1;storable;18.41;EUR;17.0332;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
283;LE BEAU CARTONNAGE OBJ UTILES/FLEURUS PRATIQUE              ;61291800;;;;7;163;false;buy;1;storable;17.18;EUR;15.8957;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
284;DESSINER L'ARCHITECTURE       EYROLLES                      ;61293800;"<p>Collection Carnet de croquis Urbain, th&egrave;me l'architecture. 112 pages.</p>";;;7;134;false;buy;1;storable;9.11;EUR;7.8199;EUR;21;TODAY[1d];;1;;false;;false;;;;http://www.dalbe.fr/img/p/8/8/2/3/8823.jpg;;;
285;DESSINER LES GENS             EYROLLES                      ;61293900;"<p>Collection Carnet de croquis Urbain, th&egrave;me les gens. 112 pages.</p>";;;7;134;false;buy;1;storable;9.11;EUR;7.8199;EUR;21;TODAY[1d];;1;;false;;false;;;;http://www.dalbe.fr/img/p/8/8/2/4/8824.jpg;;;
286;DESSINER EN 3D                EYROLLES                      ;61294000;;Réf. fournisseur : G0067559;;7;134;false;buy;1;storable;3.59;EUR;3.0758;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
287;DESSINER LE NU                EYROLLES                      ;61294100;;Réf. fournisseur : G0067561;;7;134;false;buy;1;storable;3.59;EUR;3.0758;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
288;MORPHO: SQUELETTE/REP OSSEUX  EYROLLES                      ;61294200;;Réf. fournisseur : G0067549;;7;134;false;buy;1;storable;6.07;EUR;5.2133;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
289;MORPHO: FORMES SYNTHETIQUE    EYROLLES                      ;61294300;;;;7;134;false;buy;1;storable;6.07;EUR;5.2133;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
290;MORPHO: ANATOMIE ARTISTIQUE   EYROLLES                      ;61294400;;;;7;134;false;buy;1;storable;11.53;EUR;9.9052;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
291;JE DESSINE L'UNIVERS SHOJO    EYROLLES                      ;61294500;;Réf. fournisseur : G0067555;;7;139;false;buy;1;storable;6.07;EUR;5.2133;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
292;JE DESSINE L'UNIVERS SHONEN   EYROLLES                      ;61294600;;Réf. fournisseur : G0067556;;7;139;false;buy;1;storable;6.07;EUR;5.2133;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
293;PEINS AV TES DOIGTS ANIMX FERM                              ;61294900;"<div class=""idocBlock"">Amuse-toi &agrave; cr&eacute;er plus de 20&nbsp;animaux et personnages de la ferme &agrave; partir du contour de tes mains&nbsp;! Avec seulement un crayon, tu vas pouvoir r&eacute;aliser en quelques &eacute;tapes une vache, un lapin, un mouton&hellip;</div>
<div class=""idocBlock"">Ce livre contient, pour chaque dessin, une page d'explications claires &agrave; suivre, &eacute;tape par &eacute;tape, et l'image du mod&egrave;le &agrave; reproduire.</div>
<p>Tu peux ensuite cr&eacute;er de v&eacute;ritables d&eacute;cors avec tous les animaux et les personnages que tu pr&eacute;f&egrave;res&nbsp;!</p>";;;7;29;false;buy;1;storable;6.24;EUR;5.66;EUR;16;TODAY[1d];;1;;false;;false;;;;http://www.dalbe.fr/img/p/1/0/1/6/1/10161.jpg;;;
294;MON GR LIVRE PEINDRE LES DOIGT                              ;61295000;"<div class=""idocBlock"">Amuse-toi &agrave; cr&eacute;er dans ce livre plus de 40&nbsp;animaux &agrave; partir de l'empreinte de tes doigts&nbsp;! Tu vas pouvoir r&eacute;aliser facilement un chien et un chat, une autruche ou encore un crabe, ou m&ecirc;me une gazelle et un hippopotame&hellip; Ce livre contient, sur chaque page, un mod&egrave;le &agrave; reproduire en quatre &eacute;tapes.</div>
<p>&Agrave; toi de peindre&nbsp;!</p>";;;7;29;false;buy;1;storable;7.82;EUR;7.1;EUR;16;TODAY[1d];;1;;false;;false;;;;http://www.dalbe.fr/img/p/1/0/1/6/2/10162.jpg;;;
295;LES BASES DE L'ENCADREMENT    LES EDITIONS DE SAXE          ;61296300;;Réf. fournisseur : SA0025;;7;32;false;buy;1;storable;5.92;EUR;5.6303;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
296;CARTON & PAPIER RECYCLES      LES EDITIONS DE SAXE          ;61296400;;Réf. fournisseur : SA0137;;7;163;false;buy;1;storable;8.67;EUR;8.2464;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
297;CREER MOTIFS IMPRIME TEXT POLYCREAPASSIONS.COM              ;61297300;;;;7;141;false;buy;1;storable;10.38;EUR;9.61;EUR;26;TODAY[1d];;1;;false;;false;;;;;;;
298;MA COQUE PORTABLE PATE POLYMERCREAPASSIONS.COM              ;61297400;;;;7;141;false;buy;1;storable;9.15;EUR;8.47;EUR;26;TODAY[1d];;1;;false;;false;;;;;;;
299;HOME DECO EN PORCELAINE FROIDECREAPASSIONS.COM              ;61297700;;;;7;141;false;buy;1;storable;9.15;EUR;8.47;EUR;26;TODAY[1d];;1;;false;;false;;;;;;;
300;MES BIJOUX STEAMPUNK          CREAPASSIONS.COM              ;61298100;;;;7;127;false;buy;1;storable;10.38;EUR;9.61;EUR;26;TODAY[1d];;1;;false;;false;;;;;;;
301;COUDRE A LA MAIN              CREAPASSIONS.COM              ;61298700;;;;7;155;false;buy;1;storable;9.77;EUR;9.04;EUR;26;TODAY[1d];;1;;false;;false;;;;;;;
302;COUDRE A LA MACHINE           CREAPASSIONS.COM              ;61298800;;;;7;155;false;buy;1;storable;9.77;EUR;9.04;EUR;26;TODAY[1d];;1;;false;;false;;;;;;;
303;INITIATION AU DESSIN          TECHNIQUES DU PEINTRE MANGO   ;61301600;;;;7;134;false;buy;1;storable;5.4;EUR;5.088;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
304;APPRENDRE A DESSINER MVT CORPSMODELES DU PEINTRE MANGO      ;61301700;;;;7;134;false;buy;1;storable;5.4;EUR;5.088;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
305;FUSAINS ET CRAIES D'ART       TECHNIQUES DU PEINTRE MANGO   ;61301800;;;;7;134;false;buy;1;storable;5.4;EUR;5.088;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
306;ENCRES ET LAVIS               TECHNIQUES DU PEINTRE MANGO   ;61301900;;;;7;149;false;buy;1;storable;5.4;EUR;5.088;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
307;PASTELS GRAS                  TECHNIQUES DU PEINTRE MANGO   ;61303200;;;;7;135;false;buy;1;storable;5.4;EUR;5.088;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
308;PEINDRE A L'HUILE AUJOURD'HUI EYROLLES                      ;61304000;;;;7;15;false;buy;1;storable;15.91;EUR;14.6;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
309;GUIDE DES TECHNIQUES DE L'AQUAEYROLLES                      ;61304100;;Réf. fournisseur : G13447;;7;23;false;buy;1;storable;14.21;EUR;13.0332;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
310;MON COURS D'AQUARELLE EN 30J  EYROLLES                      ;61304200;;Réf. fournisseur : G67687;;7;23;false;buy;1;storable;12.5;EUR;11.4692;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
311;CROQUIS URBAIN A L'AQUARELLE  EYROLLES                      ;61304300;;Réf. fournisseur : G67397;;7;23;false;buy;1;storable;13.01;EUR;11.9384;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
312;MANUEL COMPLET DE L'AQUARELLE EYROLLES                      ;61304400;;Réf. fournisseur : G0067377;;7;23;false;buy;1;storable;16.99;EUR;15.5877;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
313;101 CONSEILS REUSSIR SES CROQ EYROLLES                      ;61304500;;;;7;134;false;buy;1;storable;8.52;EUR;7.8199;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
314;L'ART DU CRAYON               EYROLLES                      ;61304600;;Réf. fournisseur : G0067445;;7;134;false;buy;1;storable;13.01;EUR;11.9384;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
315;DESSINER VUES SPECTAC PERSP   EYROLLES                      ;61304700;;Réf. fournisseur : G0067560;;7;134;false;buy;1;storable;3.35;EUR;3.0758;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
316;DESSINER MAINS ET PIEDS       EYROLLES                      ;61304800;;;;7;134;false;buy;1;storable;3.35;EUR;3.0758;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
317;DESSINER PERSONNAGES FANTASY  EYROLLES                      ;61304900;;;;7;134;false;buy;1;storable;3.35;EUR;3.0758;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
318;DESSINER FEES ET DES LUTINS   EYROLLES                      ;61305000;;;;7;134;false;buy;1;storable;3.35;EUR;3.0758;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
319;DESSINER LES SCENES DE COMBATSEYROLLES                      ;61305100;;;;7;134;false;buy;1;storable;3.35;EUR;3.0758;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
320;DESSINER LES VOITURES         EYROLLES                      ;61305200;;Réf. fournisseur : G0067843;;7;134;false;buy;1;storable;3.35;EUR;3.0758;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
321;DESSINER LES MONSTRES         EYROLLES                      ;61305300;;Réf. fournisseur : G0067844;;7;134;false;buy;1;storable;3.35;EUR;3.0758;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
322;DESSINER L'OMBRE ET LA LUMIÈREEYROLLES                      ;61305400;;;;7;134;false;buy;1;storable;3.35;EUR;3.07;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
323;MORPHO XXL CORPS BODYBUILDÉS  EYROLLES                      ;61305500;;;;7;134;false;buy;1;storable;5.68;EUR;5.21;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
324;J'OSE LA GOUACHE !            EYROLLES                      ;61305700;;;;7;133;false;buy;1;storable;11.36;EUR;10.4265;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
325;200 EXERCICES INTEGRER ECOLE  D'ART EYROLLES                ;61305800;;Réf. fournisseur : G0011855;;7;133;false;buy;1;storable;12.5;EUR;11.4692;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
326;PEINTURE RAPIDE               EYROLLES                      ;61305900;;Réf. fournisseur : G67669;;7;133;false;buy;1;storable;14.21;EUR;13.0332;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
327;COMPRENDRE LA COULEUR         EYROLLES                      ;61306000;;Réf. fournisseur : G0067813;;7;133;false;buy;1;storable;8.52;EUR;7.8199;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
328;APPRENDRE A DESS VISAGE MANGASEYROLLES                      ;61306100;;;;7;139;false;buy;1;storable;9.04;EUR;8.2891;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
329;PERSP : DYNA VOTRE NARRATION  EYROLLES                      ;61306200;;;;7;139;false;buy;1;storable;15.91;EUR;14.5972;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
330;JE DESSINE MES 1ERS PERSO MANGEYROLLES                      ;61306300;;;;7;139;false;buy;1;storable;5.68;EUR;5.2133;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
331;CREER UNE BD CASE A CASE      EYROLLES                      ;61306400;;;;7;139;false;buy;1;storable;8.52;EUR;7.8199;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
332;CREER DES PERSONNAGES         EYROLLES                      ;61306500;;;;7;139;false;buy;1;storable;19.89;EUR;18.25;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
333;ROUGH DESSIN EN 2 TRAIT 3 MOUVEYROLLES                      ;61306600;;;;7;139;false;buy;1;storable;8.52;EUR;7.82;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
334;LE MANUEL DU POCHOIR          EYROLLES                      ;61306700;;;;7;128;false;buy;1;storable;14.21;EUR;13.0332;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
335;MANUEL COMPLET DE LA CERAMIQUEEYROLLES                      ;61306800;;;;7;79;false;buy;1;storable;14.21;EUR;13.0332;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
336;LES ATELIERS DU LETTERING     EYROLLES                      ;61306900;;Réf. fournisseur : G0067513;;7;30;false;buy;1;storable;13.01;EUR;11.9384;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
337;MANUEL STREET ART CONTESTATAIREYROLLES                      ;61307200;;;;7;144;false;buy;1;storable;11.37;EUR;10.43;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
338;L'ATELIER DU JEAN             EYROLLES                      ;61307400;;;;7;43;false;buy;1;storable;13.64;EUR;12.5118;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
339;CADEAUX EN BRODERIE DIAMANT   UDAM                          ;61307500;;;;7;43;false;buy;1;storable;5.93;EUR;5.44;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
340;MA PETITE PAPETERIE BROD DIAM UDAM                          ;61307600;;;;7;43;false;buy;1;storable;5.93;EUR;5.44;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
341;JE DESS PERSO QD JE SERAI GRANEYROLLES                      ;61307700;;Réf. fournisseur : G0067533;;7;29;false;buy;1;storable;8.52;EUR;7.8199;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
342;LABO ANIMATIONS POUR LES KIDS EYROLLES                      ;61307800;;;;7;29;false;buy;1;storable;10.23;EUR;9.3839;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
343;LABO DESSIN/TECHNIQUES MIXTES EYROLLES                      ;61307900;;;;7;133;false;buy;1;storable;10.23;EUR;9.3839;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
344;LABO PEINTURE 52 EXERCISES    EYROLLES                      ;61308000;;;;7;133;false;buy;1;storable;10.23;EUR;9.3839;EUR;21;TODAY[1d];;1;;false;;false;;;;;;;
345;ALPHONSE MUCHA                TASCHEN                       ;61308100;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
346;ANDY WARHOL                   TASCHEN                       ;61308200;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
347;ART ABSTRAIT                  TASCHEN                       ;61308300;;;;7;133;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
348;AUGUSTE RODIN                 TASCHEN                       ;61308400;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
349;BAUHAUS                       TASCHEN                       ;61308500;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
350;CASPAR DAVID FRIEDRICH        TASCHEN                       ;61308600;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
351;CLAUDE MONET                  TASCHEN                       ;61308700;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
352;CUBISME                       TASCHEN                       ;61308800;;;;7;133;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
353;DEGAS                         TASCHEN                       ;61308900;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
354;EDWARD HOPPER                 TASCHEN                       ;61309000;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
355;EGON SCHIELE                  TASCHEN                       ;61309100;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
356;FERNANDO BOTERO               TASCHEN                       ;61309200;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
357;FRIDA KAHLO                   TASCHEN                       ;61309300;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
358;GUSTAV KLIMT                  TASCHEN                       ;61309400;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
359;GUSTAV KLIMT TOUT L'OEUVRE PEITASCHEN                       ;61309500;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
360;HENRY MATISSE                 TASCHEN                       ;61309600;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
361;HIROSHIGE                     TASCHEN                       ;61309700;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
362;HOKUSAI                       TASCHEN                       ;61309800;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
363;IMPRESSIONNISME               TASCHEN                       ;61309900;;;;7;133;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
364;JACKSON POLLOCK               TASCHEN                       ;61310000;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
365;JEAN MICHEL BASQUIAT          TASCHEN                       ;61310100;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
366;JOAN MIRO                     TASCHEN                       ;61310200;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
367;JOHANNES VERMEER              TASCHEN                       ;61310300;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
368;KEITH HARING                  TASCHEN                       ;61310400;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
369;LE CORBUSIER                  TASCHEN                       ;61310500;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
370;LEONARD DE VINCI L'OEUVRE GRAPTASCHEN                       ;61310600;;;;7;165;false;buy;1;storable;8.28;EUR;7.8863;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
371;LEONARD DE VINCI TOUT OEUVRE PTASCHEN                       ;61310700;;;;7;165;false;buy;1;storable;8.28;EUR;7.8863;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
372;MICHEL ANGE                   TASCHEN                       ;61310800;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
373;MODIGLIANI                    TASCHEN                       ;61310900;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
374;PAUL KLEE                     TASCHEN                       ;61311000;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
375;PEINTURE PAYSAGE              TASCHEN                       ;61311100;;;;7;133;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
376;PIET MONDRIAN                 TASCHEN                       ;61311200;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
377;POP ART                       TASCHEN                       ;61311300;;;;7;133;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
378;RENE MAGRITTE                 TASCHEN                       ;61311400;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
379;ROY LICHTENSTEIN              TASCHEN                       ;61311500;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
380;SURREALISME                   TASCHEN                       ;61311600;;;;7;133;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
381;WASSILI KANDINSKY             TASCHEN                       ;61311700;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
382;VICTOR VASARELY               TASCHEN                       ;61311800;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
383;VINCENT VAN GOGH              TASCHEN                       ;61311900;;;;7;165;false;buy;1;storable;6.21;EUR;5.9147;EUR;22;TODAY[1d];;1;;false;;false;;;;;;;
384;DESSINE TA BD MANGA SHOJO     MANGO                         ;61312000;;;;7;139;false;buy;1;storable;5.22;EUR;4.975;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
385;L'AQUARELLE PAR BLEU TANGO    MANGO                         ;61312100;;;;7;23;false;buy;1;storable;13.44;EUR;12.7962;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
386;PEINDRE LES PORTRAITS         MANGO                         ;61312200;;;;7;133;false;buy;1;storable;14.9;EUR;14.1896;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
387;CALLIGRAPHIE ARABE UNE INITIATMANGO                         ;61312300;;;;7;59;false;buy;1;storable;11.94;EUR;11.3744;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
388;CALLIGRAPHIE JAPONAISE UNE INIMANGO                         ;61312400;;;;7;59;false;buy;1;storable;11.94;EUR;11.3744;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
389;CALLIGRAPHIE CHINOISE UNE INITMANGO                         ;61312500;;;;7;59;false;buy;1;storable;11.94;EUR;11.3744;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
390;MES MANDALAS A COLORIER CHATS RUSTICA                       ;61312600;;;;7;154;false;buy;1;storable;7.73;EUR;7.3649;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
391;NEW MANADALAS                 MARABOUT                      ;61312700;;;;7;154;false;buy;1;storable;2.96;EUR;2.8152;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
392;ROSES PETIT LIVRE DE COLORIAGEMARABOUT                      ;61312800;;;;7;29;false;buy;1;storable;2.96;EUR;2.8152;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
393;ANIMAUX MIGNONS               MARABOUT                      ;61312900;;;;7;29;false;buy;1;storable;2.96;EUR;2.8152;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
394;AVEC AMOUR PETITS CARRES ART THACHETTE HEROES               ;61313000;;;;7;29;false;buy;1;storable;3.55;EUR;3.3839;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
395;MANDALAS DU MONDE LES PETITS CHACHETTE PRATIQUE             ;61313100;;;;7;154;false;buy;1;storable;3.55;EUR;3.3839;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
396;PARESSEUX PETITS CARNETS ART THACHETTE HEROES               ;61313200;;;;7;154;false;buy;1;storable;3.55;EUR;3.3839;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
397;PERROQUETS COLORIAGES ANTI STRHACHETTE PRATIQUE             ;61313300;;;;7;154;false;buy;1;storable;3.55;EUR;3.3839;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
398;COEURS MINI-BLOC ART THERAPIE HACHETTE PRATIQUE             ;61313400;;;;7;154;false;buy;1;storable;2.96;EUR;2.8152;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
399;MONDE TROPICAL MINI-BLOC ART THACHETTE PRATIQUE             ;61313500;;;;7;29;false;buy;1;storable;2.96;EUR;2.8152;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
400;CREATURES ORIENT MINI-BLOC ARTHACHETTE PRATIQUE             ;61313600;;;;7;29;false;buy;1;storable;2.96;EUR;2.8152;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
401;CONSTELLATIONS CARTES A GRATTEHACHETTE PRATIQUE             ;61313700;;;;7;29;false;buy;1;storable;3.55;EUR;3.3839;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
402;DESTINATION JAPON             DESSAIN & TOLRA               ;61313800;;;;7;154;false;buy;1;storable;3.28;EUR;3.128;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
403;CHATS ALORS !                                               ;61313900;;;;7;29;false;buy;1;storable;3.55;EUR;3.3839;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
404;JARDINS ENCHANTES             DESSAIN & TOLRA               ;61314000;;;;7;29;false;buy;1;storable;3.28;EUR;3.128;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
405;MANDALAS ZEN                  DESSAIN & TOLRA               ;61314100;;;;7;154;false;buy;1;storable;3.28;EUR;3.128;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
406;J'APPRENDS A DESS LE CORPS HUMMARABOUT                      ;61314200;;;;7;134;false;buy;1;storable;5.91;EUR;5.6303;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
407;J'APPRENDS A DESS LE PAYSAGE  MARABOUT                      ;61314300;;;;7;134;false;buy;1;storable;5.91;EUR;5.6303;EUR;16;TODAY[1d];;1;;false;;false;;;;;;;
